id,account,project_name,area,site_id,site_name,capacity
0,Altervim,TR NB Ph.4,BMA-01,NTB8674,NTB8674-ATV-NB1P4,4.36
1,Altervim,TR NB Ph.4,BMA-01,BKF8509,BKF8509-ATV-NB1P4,4.36
2,Altervim,TR NB Ph.4,BMA-01,NTB8686,NTB8686-ATV-NB1P4,4.36
3,Altervim,TR NB Ph.4,BMA-01,BKD1031,BKD1031-ATV-NB1P5,5.45
4,Altervim,TR NB Ph.4,BMA-01,BKF1009,BKF1009-ATV-NB1P5,5.45
5,Altervim,TR NB Ph.4,BMA-01,NTB1007,NTB1007-ATV-NB1P5,5.45
6,Altervim,TR NB Ph.4,BMA-01,NTB1047,NTB1047-ATV-NB1P5,5.45
7,Altervim,TR NB Ph.4,BMA-01,PTT0046,PTT0046-ATV-NB1P5,5.45
8,Altervim,TR NB Ph.4,BMA-01,BKD7178,BKD7178-ATV-NB1P4,4.36
9,Altervim,TR NB Ph.4,BMA-01,BKF7005,BKF7005-ATV-NB1P5,5.45
10,Altervim,TR NB Ph.4,BMA-01,NTB8606,NTB8606-ATV-NB1P5,5.45
11,Altervim,TR NB Ph.4,BMA-01,BKF8761,BKF8761-ATV-NB1P4,4.36
12,Altervim,TR NB Ph.4,BMA-01,BKF7001,BKF7001-ATV-NB1P4,4.36
13,Altervim,TR NB Ph.4,BMA-01,PTT8544,PTT8544-ATV-NB1P4,4.36
14,Altervim,TR NB Ph.4,BMA-01,NTB8547,NTB8547-ATV-NB1P4,4.36
15,Altervim,TR NB Ph.4,BMA-01,NTB1081,NTB1081-ATV-NB1P5,5.45
16,Altervim,TR NB Ph.4,BMA-01,NTB8620,NTB8620-ATV-NB1P5,5.45
17,Altervim,TR NB Ph.4,BMA-01,NTB8605,NTB8605-ATV-NB1P5,5.45
18,Altervim,TR NB Ph.4,BMA-01,NTB8613,NTB8613-ATV-NB1P5,5.45
19,Altervim,TR NB Ph.4,BMA-01,PTT8550,PTT8550-ATV-NB1P5,5.45
20,Altervim,TR NB Ph.4,BMA-01,BKF8601,BKF8601-ATV-NB1P5,5.45
21,Altervim,TR NB Ph.4,BMA-01,NTB8568,NTB8568-ATV-NB1P4,4.36
22,Altervim,TR NB Ph.4,BMA-01,NTB8525,NTB8525-ATV-NB1P4,4.36
23,Altervim,TR NB Ph.4,BMA-01,BKF8575,BKF8575-ATV-NB1P4,4.36
24,Altervim,TR NB Ph.4,BMA-01,NTB8533,NTB8533-ATV-NB1P4,4.36
25,Altervim,TR NB Ph.4,BMA-01,NTB8509,NTB8509-ATV-NB1P4,4.36
26,Altervim,TR NB Ph.4,BMA-01,NTB0028,NTB0028-ATV-NB1P5,5.45
27,Altervim,TR NB Ph.4,BMA-02,BKE0001,BKE0001-ATV-NB1P5,5.45
28,Altervim,TR NB Ph.4,BMA-02,BKE0028,BKE0028-ATV-NB1P5,5.45
29,Altervim,TR NB Ph.4,BMA-02,BKE1054,BKE1054-ATV-NB1P5,5.45
30,Altervim,TR NB Ph.4,BMA-02,BKE1088,BKE1088-ATV-NB1P5,5.45
31,Altervim,TR NB Ph.4,BMA-02,BKE7149,BKE7149-ATV-NB1P4,4.36
32,Altervim,TR NB Ph.4,BMA-02,BKE8511,BKE8511-ATV-NB1P4,4.36
33,Altervim,TR NB Ph.4,BMA-02,BKE8640,BKE8640-ATV-NB1P5,5.45
34,Altervim,TR NB Ph.4,BMA-02,BKE8730,BKE8730-ATV-NB1P4,4.36
35,Altervim,TR NB Ph.4,BMA-02,BKE1046,BKE1046-ATV-NB1P4,4.36
36,Altervim,TR NB Ph.4,BMA-02,BKE1049,BKE1049-ATV-NB1P5,5.45
37,Altervim,TR NB Ph.4,BMA-02,BKE1053,BKE1053-ATV-NB1P5,5.45
38,Altervim,TR NB Ph.4,BMA-02,BKE1078,BKE1078-ATV-NB1P4,4.36
39,Altervim,TR NB Ph.4,BMA-02,BKE1103,BKE1103-ATV-NB1P5,5.45
40,Altervim,TR NB Ph.4,BMA-02,BKE7000,BKE7000-ATV-NB1P5,5.45
41,Altervim,TR NB Ph.4,BMA-02,BKE6734,BKE6734-ATV-NB1P4,4.36
42,Altervim,TR NB Ph.4,BMA-02,BKE7114,BKE7114-ATV-NB1P4,4.36
43,Altervim,TR NB Ph.4,BMA-02,BKE8516,BKE8516-ATV-NB1P4,4.36
44,Altervim,TR NB Ph.4,BMA-02,BKE8629,BKE8629-ATV-NB1P4,4.36
45,Altervim,TR NB Ph.4,BMA-02,BKE8631,BKE8631-ATV-NB1P4,4.36
46,Altervim,TR NB Ph.4,BMA-02,BKE8682,BKE8682-ATV-NB1P4,4.36
47,Altervim,TR NB Ph.4,BMA-02,BKE8691,BKE8691-ATV-NB1P4,4.36
48,Altervim,TR NB Ph.4,BMA-02,BKE8699,BKE8699-ATV-NB1P4,4.36
49,Altervim,TR NB Ph.4,BMA-02,BKE7022,BKE7022-ATV-NB1P5,5.45
50,Altervim,TR NB Ph.4,BMA-02,BKE7023,BKE7023-ATV-NB1P5,5.45
51,Altervim,TR NB Ph.4,BMA-02,BKE8731,BKE8731-ATV-NB1P4,4.36
52,Altervim,TR NB Ph.4,BMA-02,BKE1079,BKE1079-ATV-NB1P4,4.36
53,Altervim,TR NB Ph.4,BMA-02,BKE8726,BKE8726-ATV-NB1P5,5.45
54,Altervim,TR NB Ph.4,BMA-02,NTB8646,NTB8646-ATV-NB1P5,5.45
55,Altervim,TR NB Ph.4,BMA-02,BKE8530,BKE8530-ATV-NB1P4,4.36
56,Altervim,TR NB Ph.4,BMA-02,BKE8570,BKE8570-ATV-NB1P5,5.45
57,Altervim,TR NB Ph.4,BMA-02,BKE8651,BKE8651-ATV-NB1P4,4.36
58,Altervim,TR NB Ph.4,BMA-02,BKE8679,BKE8679-ATV-NB1P5,5.45
59,Altervim,TR NB Ph.4,BMA-02,BKE8692,BKE8692-ATV-NB1P5,5.45
60,Altervim,TR NB Ph.4,BMA-02,BKE6026,BKE6026-ATV-NB1P4,4.36
61,Altervim,TR NB Ph.4,BMA-02,BKE8639,BKE8639-ATV-NB1P4,4.36
62,Altervim,TR NB Ph.4,BMA-02,BKE8594,BKE8594-ATV-NB1P4,4.36
63,Altervim,TR NB Ph.4,BMA-02,BKE8506,BKE8506-ATV-NB1P4,4.36
64,Altervim,TR NB Ph.4,BMA-02,BKE8518,BKE8518-ATV-NB1P4,4.36
65,Altervim,TR NB Ph.4,BMA-02,BKE8580,BKE8580-ATV-NB1P4,4.36
66,Altervim,TR NB Ph.4,BMA-02,BKE8605,BKE8605-ATV-NB1P4,4.36
67,Altervim,TR NB Ph.4,BMA-02,BKE8638,BKE8638-ATV-NB1P4,4.36
68,Altervim,TR NB Ph.4,BMA-02,BKE8717,BKE8717-ATV-NB1P4,4.36
69,Altervim,TR NB Ph.4,BMA-02,BKE7141,BKE7141-ATV-NB1P4,4.36
70,Altervim,TR NB Ph.4,BMA-03,PTT0014,PTT0014-ATV-NB1P5,5.45
71,Altervim,TR NB Ph.4,BMA-03,PTT1009,PTT1009-ATV-NB1P4,4.36
72,Altervim,TR NB Ph.4,BMA-03,PTT1115,PTT1115-ATV-NB1P5,5.45
73,Altervim,TR NB Ph.4,BMA-03,PTT1184,PTT1184-ATV-NB1P5,5.45
74,Altervim,TR NB Ph.4,BMA-03,PTT8670,PTT8670-ATV-NB1P5,5.45
75,Altervim,TR NB Ph.4,BMA-03,BKF8696,BKF8696-ATV-NB1P4,4.36
76,Altervim,TR NB Ph.4,BMA-03,BKF8754,BKF8754-ATV-NB1P4,4.36
77,Altervim,TR NB Ph.4,BMA-03,BKF8765,BKF8765-ATV-NB1P4,4.36
78,Altervim,TR NB Ph.4,BMA-03,BKF8542,BKF8542-ATV-NB1P4,4.36
79,Altervim,TR NB Ph.4,BMA-03,BKF8570,BKF8570-ATV-NB1P5,5.45
80,Altervim,TR NB Ph.4,BMA-03,BKF8583,BKF8583-ATV-NB1P4,4.36
81,Altervim,TR NB Ph.4,BMA-03,BKF1058,BKF1058-ATV-NB1P4,4.36
82,Altervim,TR NB Ph.4,BMA-03,PTT1007,PTT1007-ATV-NB1P4,4.36
83,Altervim,TR NB Ph.4,BMA-03,PTT1014,PTT1014-ATV-NB1P4,4.36
84,Altervim,TR NB Ph.4,BMA-03,PTT1060,PTT1060-ATV-NB1P5,5.45
85,Altervim,TR NB Ph.4,BMA-03,PTT1129,PTT1129-ATV-NB1P5,5.45
86,Altervim,TR NB Ph.4,BMA-03,PTT8531,PTT8531-ATV-NB1P5,5.45
87,Altervim,TR NB Ph.4,BMA-03,PTT8649,PTT8649-ATV-NB1P5,5.45
88,Altervim,TR NB Ph.4,BMA-03,PTT7161,PTT7161-ATV-NB1P4,4.36
89,Altervim,TR NB Ph.4,BMA-03,BKF8537,BKF8537-ATV-NB1P4,4.36
90,Altervim,TR NB Ph.4,BMA-03,BKF8562,BKF8562-ATV-NB1P4,4.36
91,Altervim,TR NB Ph.4,BMA-03,BKF8619,BKF8619-ATV-NB1P4,4.36
92,Altervim,TR NB Ph.4,BMA-03,BKF8626,BKF8626-ATV-NB1P5,5.45
93,Altervim,TR NB Ph.4,BMA-03,BKF8711,BKF8711-ATV-NB1P4,4.36
94,Altervim,TR NB Ph.4,BMA-03,BKF8858,BKF8858-ATV-NB1P4,4.36
95,Altervim,TR NB Ph.4,BMA-03,PTT7158,PTT7158-ATV-NB1P4,4.36
96,Altervim,TR NB Ph.4,BMA-03,BKF8781,BKF8781-ATV-NB1P4,4.36
97,Altervim,TR NB Ph.4,BMA-03,PTT1055,PTT1055-ATV-NB1P4,4.36
98,Altervim,TR NB Ph.4,BMA-03,BKF8666,BKF8666-ATV-NB1P4,4.36
99,Altervim,TR NB Ph.4,BMA-03,BKF7007,BKF7007-ATV-NB1P4,4.36
100,Altervim,TR NB Ph.4,BMA-03,BKF1138,BKF1138-ATV-NB1P4,4.36
101,Altervim,TR NB Ph.4,BMA-03,PTT8529,PTT8529-ATV-NB1P4,4.36
102,Altervim,TR NB Ph.4,BMA-03,PTT8663,PTT8663-ATV-NB1P4,4.36
103,Altervim,TR NB Ph.4,BMA-03,PTT1084,PTT1084-ATV-NB1P5,5.45
104,Altervim,TR NB Ph.4,BMA-03,PTT1106,PTT1106-ATV-NB1P5,5.45
105,Altervim,TR NB Ph.4,BMA-03,PTT6769,PTT6769-ATV-NB1P5,5.45
106,Altervim,TR NB Ph.4,BMA-03,PTT8552,PTT8552-ATV-NB1P5,5.45
107,Altervim,TR NB Ph.4,BMA-03,PTT8679,PTT8679-ATV-NB1P5,5.45
108,Altervim,TR NB Ph.4,BMA-03,PTT8579,PTT8579-ATV-NB1P5,5.45
109,Altervim,TR NB Ph.4,BMA-03,PTT1152,PTT1152-ATV-NB1P5,5.45
110,Altervim,TR NB Ph.4,BMA-03,PTT1121,PTT1121-ATV-NB1P5,5.45
111,Altervim,TR NB Ph.4,BMA-03,PTT8514,PTT8514-ATV-NB1P5,5.45
112,Altervim,TR NB Ph.4,BMA-03,PTT8610,PTT8610-ATV-NB1P5,5.45
113,Altervim,TR NB Ph.4,BMA-03,PTT8619,PTT8619-ATV-NB1P5,5.45
114,Altervim,TR NB Ph.4,BMA-03,PTT8632,PTT8632-ATV-NB1P4,4.36
115,Altervim,TR NB Ph.4,BMA-03,BKF8555,BKF8555-ATV-NB1P5,5.45
116,Altervim,TR NB Ph.4,BMA-03,BKF8595,BKF8595-ATV-NB1P5,5.45
117,Altervim,TR NB Ph.4,BMA-03,BKF8598,BKF8598-ATV-NB1P5,5.45
118,Altervim,TR NB Ph.4,BMA-03,BKF8669,BKF8669-ATV-NB1P5,5.45
119,Altervim,TR NB Ph.4,BMA-03,BKF8679,BKF8679-ATV-NB1P5,5.45
120,Altervim,TR NB Ph.4,BMA-03,BKF8739,BKF8739-ATV-NB1P5,5.45
121,Altervim,TR NB Ph.4,BMA-03,PTT0026,PTT0026-ATV-NB1P5,5.45
122,Altervim,TR NB Ph.4,BMA-03,PTT8562,PTT8562-ATV-NB1P4,4.36
123,Altervim,TR NB Ph.4,BMA-03,PTT8566,PTT8566-ATV-NB1P4,4.36
124,Altervim,TR NB Ph.4,BMA-03,PTT8681,PTT8681-ATV-NB1P4,4.36
125,Altervim,TR NB Ph.4,BMA-03,PTT1100,PTT1100-ATV-NB1P4,4.36
126,Altervim,TR NB Ph.4,BMA-03,PTT7123,PTT7123-ATV-NB1P4,4.36
127,Altervim,TR NB Ph.4,BMA-03,PTT8517,PTT8517-ATV-NB1P4,4.36
128,Altervim,TR NB Ph.4,BMA-03,PTT8526,PTT8526-ATV-NB1P4,4.36
129,Altervim,TR NB Ph.4,BMA-03,PTT8592,PTT8592-ATV-NB1P4,4.36
130,Altervim,TR NB Ph.4,BMA-03,PTT8682,PTT8682-ATV-NB1P4,4.36
131,Altervim,TR NB Ph.4,BMA-03,BKF8525,BKF8525-ATV-NB1P4,4.36
132,Altervim,TR NB Ph.4,BMA-03,BKF8548,BKF8548-ATV-NB1P4,4.36
133,Altervim,TR NB Ph.4,BMA-03,BKF8603,BKF8603-ATV-NB1P4,4.36
134,Altervim,TR NB Ph.4,BMA-03,BKF8659,BKF8659-ATV-NB1P4,4.36
135,Altervim,TR NB Ph.4,BMA-03,BKF8732,BKF8732-ATV-NB1P4,4.36
136,Altervim,TR NB Ph.4,BMA-03,PTT8551,PTT8551-ATV-NB1P4,4.36
137,Altervim,TR NB Ph.4,BMA-04,SMP1127,SMP1127-ATV-NB1P5,5.45
138,Altervim,TR NB Ph.4,BMA-04,PTT1008,PTT1008-ATV-NB1P5,5.45
139,Altervim,TR NB Ph.4,BMA-04,SMP0028,SMP0028-ATV-NB1P5,5.45
140,Altervim,TR NB Ph.4,BMA-04,SMP1001,SMP1001-ATV-NB1P5,5.45
141,Altervim,TR NB Ph.4,BMA-04,SMP1021,SMP1021-ATV-NB1P5,5.45
142,Altervim,TR NB Ph.4,BMA-04,SMP1069,SMP1069-ATV-NB1P5,5.45
143,Altervim,TR NB Ph.4,BMA-04,SMP8553,SMP8553-ATV-NB1P4,4.36
144,Altervim,TR NB Ph.4,BMA-04,SMP8556,SMP8556-ATV-NB1P4,4.36
145,Altervim,TR NB Ph.4,BMA-04,SMP8646,SMP8646-ATV-NB1P4,4.36
146,Altervim,TR NB Ph.4,BMA-04,SMP8683,SMP8683-ATV-NB1P4,4.36
147,Altervim,TR NB Ph.4,BMA-04,SMP8690,SMP8690-ATV-NB1P4,4.36
148,Altervim,TR NB Ph.4,BMA-04,BKF1029,BKF1029-ATV-NB1P5,5.45
149,Altervim,TR NB Ph.4,BMA-04,SMP1059,SMP1059-ATV-NB1P5,5.45
150,Altervim,TR NB Ph.4,BMA-04,SMP1114,SMP1114-ATV-NB1P5,5.45
151,Altervim,TR NB Ph.4,BMA-04,SMP1118,SMP1118-ATV-NB1P4,4.36
152,Altervim,TR NB Ph.4,BMA-04,SMP1140,SMP1140-ATV-NB1P4,4.36
153,Altervim,TR NB Ph.4,BMA-04,SMP1165,SMP1165-ATV-NB1P4,4.36
